date,Reykjavík,Kópavogur,Garðabær,Hafnarfjörður,Mosfellsbær,"Eigendur, skuldlaust",Eigendur m. lán,"Leigjendur, alls",overdtryggt,verdtryggt,visitala_rvk_%,verdbolga_%
2017-02-01,0.43101967690022785,0.3924816860898618,0.3749590919723337,0.35744363737921275,0.38993464772657743,16.275,53.125,30.466666666666665,6.5,3.65,2.5,0.5927835051546371
2017-03-01,0.4306582136417488,0.39209609646049304,0.3749345989151205,0.3569455961882412,0.38908937109457364,16.35,52.949999999999996,30.53333333333333,6.35,3.65,2.7,-0.2818344862925981
2017-04-01,0.43029675038326964,0.3917105068311243,0.37491010585790724,0.35644755499726966,0.38824409446256986,16.425,52.775,30.599999999999998,6.35,3.65,2.2,0.0
2017-05-01,0.42993528712479057,0.39132491720175555,0.374885612800694,0.3559495138062981,0.38739881783056607,16.5,52.6,30.666666666666664,6.35,3.65,1.8,-0.4110996916752207
2017-06-01,0.42957382386631143,0.3909393275723868,0.37486111974348074,0.35545147261532656,0.3865535411985623,16.575,52.425,30.73333333333333,6.35,3.65,0.2,-0.4127966976264274
2017-07-01,0.4292123606078323,0.39055373794301806,0.3748366266862675,0.354953431424355,0.3857082645665585,16.65,52.25,30.799999999999997,6.1,3.65,0.3,-0.5699481865284906
2017-08-01,0.4288508973493532,0.3901681483136494,0.3748121336290543,0.35445539023338346,0.38486298793455476,16.725,52.075,30.866666666666667,5.85,3.65,1.0,0.1823866597185919
2017-09-01,0.4284894340908741,0.38978255868428063,0.37478764057184105,0.35395734904241194,0.38401771130255097,16.8,51.9,30.933333333333334,5.85,3.65,0.8,-0.2080624187256186
2017-10-01,0.428127970832395,0.3893969690549119,0.3747631475146278,0.35345930785144036,0.3831724346705472,16.875,51.725,31.0,5.85,3.65,0.2,0.6254886630179923
2017-11-01,0.4277665075739159,0.38901137942554315,0.3747386544574146,0.35296126666046884,0.3823271580385434,16.950000000000003,51.550000000000004,31.066666666666666,5.6,3.65,-0.7,-0.4921004921005001
2017-12-01,0.4274050443154368,0.3886257897961744,0.37471416140020136,0.35246322546949727,0.3814818814065396,17.025000000000002,51.375,31.133333333333333,5.6,3.65,0.2,0.6246746486205268
2018-01-01,0.42704358105695767,0.38824020016680566,0.3746896683429881,0.35196518427852574,0.3806366047745358,17.1,51.2,31.2,5.6,3.65,1.0,-0.5690636316606379
2018-02-01,0.42742195052380966,0.38804596667307645,0.3755891769819518,0.3518443454183968,0.3792536232940442,17.291666666666668,51.55833333333334,30.65,5.6,3.65,0.5,0.5983350676378896
2018-03-01,0.4278003199906617,0.3878517331793473,0.37648868562091553,0.35172350655826784,0.37787064181355257,17.483333333333334,51.91666666666667,30.1,5.6,3.65,-0.1,0.3620377553659182
2018-04-01,0.4281786894575137,0.38765749968561813,0.3773881942598793,0.3516026676981389,0.37648766033306097,17.675,52.275000000000006,29.55,5.6,3.65,0.7,0.0772996650347801
