utgdag,kaupverd,fasteignamat,einflm,lod_flm,fmverd,yfirverd,count,sveitarfelag_Garðabær,sveitarfelag_Hafnarfjarðarkaupstaður,sveitarfelag_Kópavogsbær,sveitarfelag_Mosfellsbær,sveitarfelag_Reykjavíkurborg,tegund_Fjolbyli,tegund_Serbyli
2013-07-28,32999.166666666664,28141.666666666668,125.49743589743593,3084.419230769231,269.4252432974113,0.18806428765751274,78,8,8,6,3,53,60,18
2013-08-04,28356.389473684212,24160.526315789473,113.4726315789473,3758.148421052632,258.4196553168853,0.18730601541023023,95,5,8,15,2,65,83,12
2013-08-11,29315.68181818182,22917.727272727272,106.91666666666667,3441.5939393939393,279.4576972533288,0.4978346517502985,66,5,6,5,2,48,58,8
2013-08-18,27570.432989690722,21301.9587628866,103.42268041237112,3559.0278350515473,272.6163652046049,0.7526353279200344,97,9,10,16,1,61,93,4
2013-08-25,30696.246376811596,25011.666666666668,116.49420289855072,2900.61884057971,271.3977595515032,0.43213025365699903,69,1,10,12,0,46,54,15
2013-09-01,26835.42105263158,22683.052631578947,109.47052631578946,3524.4694736842102,257.00915008601635,0.33103144647139365,95,5,22,19,2,47,85,10
2013-09-08,31878.01388888889,24985.277777777777,121.01666666666668,3115.698611111111,271.13589050868075,0.6399060111358968,72,3,9,13,3,44,59,13
2013-09-15,30417.362637362636,23713.406593406595,110.61318681318683,4339.906593406594,284.7546216756598,0.6873930068677259,91,5,10,15,1,60,78,13
2013-09-22,29857.337209302324,23450.81395348837,114.79767441860463,4033.3825581395345,272.96885501109017,0.4651782179956363,86,5,17,10,2,52,73,13
2013-09-29,31312.366666666665,26069.0,118.97111111111109,3258.8022222222226,275.12078821379947,0.24763814847730536,90,1,15,17,0,57,70,20
2013-10-06,30061.52032520325,23812.926829268294,112.88130081300812,3334.2951219512183,279.61629349040436,0.6031227009561976,123,8,12,23,4,76,103,20
2013-10-13,29495.36231884058,24777.536231884056,114.77246376811597,2843.940579710145,267.459888717236,0.25679891368733615,69,2,8,14,1,44,58,11
2013-10-20,27786.94382022472,22380.280898876405,106.76741573033706,2976.704494382022,274.75299357869335,0.44323710345700074,89,7,8,22,0,52,80,9
2013-10-27,32232.41095890411,25467.260273972603,112.47534246575341,3216.6438356164385,292.9041880809777,0.5854484056679324,73,6,6,13,3,45,61,12
2013-11-03,32140.515151515152,23551.81818181818,112.089898989899,3788.066666666667,289.9991003725048,1.0094407100064213,99,12,11,16,0,60,87,12
2013-11-10,30949.46153846154,21733.97435897436,110.00384615384617,3612.401282051282,284.37762248061625,1.1334024108589256,78,10,13,15,0,40,69,9
2013-11-17,32587.97701149425,25377.241379310344,123.84252873563217,3013.374712643678,272.25387582109767,0.6277744842130707,87,7,17,11,2,50,72,15
2013-11-24,29892.3417721519,23780.379746835442,108.1050632911392,3615.610126582278,286.2559947744748,0.6606289219132732,79,3,6,22,4,44,69,10
2013-12-01,27786.75903614458,24109.87951807229,112.67469879518082,3581.8590361445777,263.5707230157553,0.18650901077802584,83,4,7,17,2,53,72,11
2013-12-08,33173.75,27650.625,126.07750000000001,3164.4112499999997,270.3617779754738,0.2731924333126257,80,1,6,14,5,54,65,15
2013-12-15,34443.4125,25164.375,116.88500000000002,3313.6524999999992,295.30599802241306,0.7198349076130067,80,1,12,23,4,40,66,14
2013-12-22,31302.20491803279,26308.196721311477,119.51803278688527,3968.381967213114,272.1626877993514,0.23091514238378902,122,2,12,27,2,79,106,16
2013-12-29,32747.235294117647,27597.254901960783,118.70196078431371,3256.274509803922,277.6358953820965,0.39650210784699597,51,5,3,9,1,33,43,8
2014-01-05,29820.112903225807,24770.532258064515,119.95483870967742,3756.28064516129,260.0386860022891,0.5256985792396835,62,1,8,13,1,39,52,10
2014-01-12,28167.285714285714,22563.809523809523,98.72857142857144,4150.147619047619,297.0297928450172,0.7096976244378019,42,2,8,3,1,28,37,5
2014-01-19,32952.307692307695,28018.076923076922,119.37307692307694,2833.307692307692,285.23011335668315,0.3999160584206339,52,2,8,10,0,32,42,10
2014-01-26,34623.388059701494,25257.910447761195,114.61044776119402,3424.182089552239,307.0124229905591,1.0330604967562174,67,3,7,19,0,38,58,9
2014-02-02,33926.40845070423,25887.816901408452,114.16619718309859,4289.77605633803,300.47297121007716,0.7822334790552333,71,5,4,13,2,47,60,11
2014-02-09,32292.887096774193,27111.129032258064,112.78387096774193,3118.429032258064,291.9634309665887,0.18260642931508772,62,5,8,7,0,42,52,10
2014-02-16,32403.744897959183,27205.102040816328,119.56530612244903,3442.571428571428,282.28773144448525,0.23850224843232698,98,6,7,18,4,63,82,16
2014-02-23,32955.98630136986,27615.753424657534,119.89315068493151,3867.40410958904,283.0194831610268,0.19865285657003492,73,4,16,10,0,43,62,11
2014-03-02,31777.26724137931,25056.46551724138,114.38275862068966,3206.3448275862065,286.7904739385996,0.4700684784404561,116,6,14,22,7,67,100,16
2014-03-09,35633.07142857143,29626.666666666668,128.32619047619045,2624.02380952381,295.4252911976794,0.3499923794977174,84,7,11,22,2,42,59,25
2014-03-16,33679.298969072166,27394.639175257733,119.86185567010311,3302.226804123711,293.6740282075803,0.3529129490846367,97,9,10,20,3,55,74,23
2014-03-23,34388.528846153844,27807.01923076923,121.6432692307692,3205.1201923076924,287.9570898892519,0.3432806249455135,104,10,19,24,4,47,85,19
2014-03-30,30464.95901639344,22853.77049180328,109.28852459016395,3103.1688524590163,289.2387092085677,0.821582839822782,122,10,33,21,1,57,108,14
2014-04-06,33326.254385964916,25508.684210526317,122.38684210526314,3411.439473684211,285.3968179063572,1.011254289030535,114,10,23,22,5,54,98,16
2014-04-13,32479.549180327867,25564.262295081968,114.13770491803275,3466.4754098360654,292.8467758599711,0.7443348178231707,122,12,20,33,4,53,105,17
2014-04-20,36091.93023255814,28013.372093023256,129.42674418604653,3640.894186046512,289.0341882042067,0.9335290217678676,86,7,11,18,6,44,66,20
2014-04-27,32243.13953488372,25335.3488372093,114.78837209302327,3740.2465116279072,289.31944456540083,0.999797922287355,43,1,10,8,0,24,36,7
2014-05-04,31380.932584269663,24487.696629213482,111.24943820224722,3849.737078651686,293.78701879011334,0.7171618162622231,89,5,18,14,3,49,78,11
2014-05-11,32125.47572815534,26577.281553398057,115.96310679611649,3270.269902912622,290.7702664967896,0.34550165528757704,103,5,14,17,6,61,86,17
2014-05-18,34473.4453125,26639.296875,117.73437500000001,3533.4890625000003,303.6876542075648,0.5033697292905719,128,14,16,18,3,77,107,21
2014-05-25,31664.333333333332,25985.74074074074,113.75555555555559,3224.6796296296297,290.5694072618079,0.2626422201655193,108,4,16,18,4,66,91,17
2014-06-01,30919.252252252252,24855.585585585584,111.87297297297299,3716.836036036036,289.96216283204245,0.5040986591637829,111,8,14,16,7,66,89,22
2014-06-08,34494.446601941745,26845.533980582524,118.45145631067966,3745.0611650485444,299.33995064990296,0.40164730934418685,103,4,16,21,4,58,84,19
2014-06-15,34895.32467532468,28334.155844155845,126.18831168831169,2979.2883116883113,282.7104909140991,0.5796307155270518,77,1,12,17,2,45,60,17
2014-06-22,33405.07246376811,26661.08695652174,123.86086956521741,2673.101449275363,285.51245392320806,0.6980901198568679,69,3,8,15,0,43,56,13
2014-06-29,33455.345794392524,24384.81308411215,118.48785046728975,4329.533644859813,295.7132337322656,1.3337213201496014,107,7,18,27,0,55,85,22
2014-07-06,32582.821052631578,24205.894736842107,110.53368421052635,3489.6073684210523,304.148891447539,0.7271056117091086,95,5,13,14,4,59,80,15
2014-07-13,34443.611650485436,26625.728155339806,119.50970873786413,2583.499029126214,302.7218387563142,0.34265777696020683,103,6,13,18,4,62,82,21
2014-07-20,32306.757281553397,26219.90291262136,114.81844660194172,3479.0553398058255,293.66493712443634,0.5462131785943031,103,8,12,15,3,65,86,17
2014-07-27,32165.73033707865,25306.29213483146,110.6876404494382,2807.0247191011235,301.48363919488315,0.3536892603693564,89,5,10,10,4,60,79,10
2014-08-03,32876.66,26502.8,122.265,3519.003999999999,289.071735246497,0.3753533929312458,100,5,14,19,3,59,77,23
2014-08-10,33449.206349206346,27370.634920634922,123.71587301587299,3983.9063492063488,285.8672895802093,0.2345449943651841,63,6,4,13,7,33,52,11
2014-08-17,31325.44210526316,25016.36842105263,108.34315789473689,3944.81894736842,301.3390538003935,0.30683052698486957,95,8,10,24,3,50,84,11
2014-08-24,32335.934065934067,25537.252747252747,113.68131868131874,3104.0868131868133,306.06497868917273,0.7160516386850443,91,7,12,17,1,54,72,19
2014-08-31,33424.57142857143,26717.609523809522,121.91142857142856,3715.868571428572,289.9594720775849,0.43219168589999074,105,5,19,22,4,55,88,17
2014-09-07,32435.320388349515,25137.3786407767,110.57378640776697,3474.4689320388347,302.91683959886876,0.3749759516464724,103,9,13,19,7,55,90,13
2014-09-14,32042.222222222223,24324.444444444445,110.80416666666665,3338.966666666667,300.7142320415143,0.5580144394363848,72,3,6,18,3,42,62,10
2014-09-21,33236.294117647056,26127.058823529413,117.20784313725494,3378.2813725490205,296.22570942926524,0.682717390720119,102,7,15,24,4,52,85,17
2014-09-28,35640.23529411765,28027.529411764706,119.90352941176468,3602.371764705883,310.0857569309145,0.4698872791753714,85,6,9,14,2,54,67,18
2014-10-05,34837.03703703704,26922.0987654321,122.06543209876551,4140.756790123457,296.3259926397879,0.5354548140357618,81,5,17,10,3,46,69,12
2014-10-12,33785.295918367345,26778.061224489797,115.92551020408165,3286.273469387755,302.6544084845843,0.37182890448255457,98,6,13,16,5,58,78,20
2014-10-19,31710.511904761905,26099.761904761905,116.88690476190476,3294.8666666666672,293.2685310613626,0.2822900020332958,84,3,11,23,4,43,66,18
2014-10-26,33304.79452054795,24139.45205479452,113.42191780821919,3432.6205479452055,303.1316691320219,0.7543591410349962,73,3,11,14,1,44,64,9
2014-11-02,34613.53,26168.5,118.74700000000004,3524.6269999999995,304.2470155677881,0.5711565219305372,100,3,15,19,3,60,82,18
2014-11-09,33362.37301587302,22813.25396825397,114.86666666666665,3515.3111111111116,314.2500836343616,1.7605251427580526,126,1,13,15,4,93,106,20
2014-11-16,33822.40178571428,23618.303571428572,113.94642857142857,4311.069642857143,315.54387298698094,1.7784079321410349,112,5,8,12,2,85,92,20
2014-11-23,30670.06818181818,23956.477272727272,102.42159090909085,3667.596590909091,309.8088184014907,0.5352736165325056,88,3,7,15,3,60,76,12
2014-11-30,33550.94594594595,25391.8018018018,116.51801801801797,4291.196396396396,299.5572874273964,0.6967824521313025,111,5,10,11,6,79,96,15
2014-12-07,35507.28409090909,25878.75,114.53409090909089,3770.5443181818173,316.7407826846664,0.8509924969605063,88,3,6,18,0,61,79,9
2014-12-14,36900.0,29101.162790697676,125.87558139534889,3692.2406976744187,304.5604924382144,0.30196732025664036,86,2,10,20,3,51,71,15
2014-12-21,35278.657657657655,26399.81981981982,115.11531531531534,3467.0162162162164,317.9409648038722,0.7236010550853743,111,5,10,23,3,70,92,19
2014-12-28,34913.75,24930.5,106.41499999999999,4096.860000000001,337.5938919720237,0.8723814269011075,40,0,2,7,3,28,34,6
2015-01-04,32150.0,27036.666666666668,110.68888888888887,4398.0022222222215,305.50625185616286,0.38779198154531813,45,3,5,8,1,28,38,7
2015-01-11,30704.901960784315,24684.117647058825,100.91764705882353,4921.358823529412,317.64427091848376,0.6521232395642312,51,3,4,10,1,33,49,2
2015-01-18,33965.08064516129,26773.387096774193,114.87903225806451,3088.9064516129038,307.65920781639574,0.33710649963172573,62,4,15,10,2,31,55,7
2015-01-25,37294.117647058825,33500.98039215686,127.76078431372551,3542.9411764705883,310.8982903668352,0.16681335546321782,51,7,4,5,0,35,40,11
2015-02-01,37352.20481927711,30072.650602409638,126.04819277108432,4228.850602409638,309.4813775612681,0.8634822902356013,83,12,9,10,3,49,67,16
2015-02-08,34811.818181818184,28330.51948051948,112.37532467532472,4315.5883116883115,330.24460222946607,0.5782648959169029,77,13,13,12,0,39,67,10
2015-02-15,36160.191780821915,29259.04109589041,125.91643835616435,3857.7780821917813,305.7162410355227,0.5665573908109243,73,7,8,14,1,43,58,15
2015-02-22,33533.782608695656,27952.782608695652,109.59739130434784,3682.4878260869564,321.6569332106815,0.48846689038083846,115,6,14,24,3,68,95,20
2015-03-01,36939.42016806723,30456.806722689074,118.67815126050421,3455.773949579832,319.5273486575797,0.37942813490032223,119,12,11,26,3,67,98,21
2015-03-08,37334.93693693694,27376.756756756757,116.91711711711717,4031.958558558559,333.21876725759574,1.0396812916047646,111,13,9,23,3,63,90,21
2015-03-15,35689.576,30406.4,121.36399999999999,4215.796,311.3913040906089,0.4049822031929827,125,10,13,32,2,68,104,21
2015-03-22,37179.16,29937.12,122.08959999999996,3262.9592000000002,318.0039797660254,0.566929364700765,125,12,10,33,4,66,105,20
2015-03-29,34197.8320610687,29455.801526717558,116.88778625954198,3222.7129770992365,305.27335601011225,0.23976120317393482,131,8,16,26,7,74,103,28
2015-04-05,35902.59322033898,30019.957627118645,120.6881355932203,4431.088983050847,311.9161474517635,0.39513449668406275,118,9,7,25,5,72,96,22
2015-04-12,32729.850746268658,27299.55223880597,113.78208955223884,4193.8820895522385,314.626769151314,0.3562168951937109,67,5,7,16,2,37,57,10
2015-04-19,35128.49462365591,28032.15053763441,116.95591397849464,3523.3118279569894,313.010879938386,0.7005491609995043,93,9,13,20,3,48,73,20
2015-04-26,37358.75221238938,31210.309734513274,126.40530973451325,3801.6203539823014,309.0192312598914,0.3285417759714283,113,17,14,22,3,57,87,26
2015-05-03,35532.00862068965,30769.91379310345,122.26465517241378,3615.8896551724133,303.8788428060252,0.17809801421606894,116,10,19,12,5,70,96,20
2015-05-10,34242.37888198758,28508.3850931677,111.28695652173909,3465.6944099378884,324.3725581668474,0.4160730836123354,161,10,19,24,5,103,141,20
2015-05-17,37369.318181818184,30998.636363636364,125.90727272727274,3206.9572727272725,310.9111601813987,0.48714884474733217,110,10,15,18,3,64,82,28
2015-05-24,37428.05072463768,30734.855072463768,126.07028985507242,3405.1507246376805,318.7737184000929,0.48208728889801805,138,8,15,27,2,86,106,32
2015-05-31,34459.1,27945.2,109.80400000000002,4436.855,330.1799511315,0.600170812379451,100,5,8,20,1,66,89,11
2015-06-07,38180.620689655174,31660.48275862069,128.14344827586217,3412.352413793103,312.31372773707045,0.24496427668881132,145,9,15,25,4,92,112,33
2015-06-14,38635.8407079646,31843.451327433628,128.62477876106195,2744.7424778761065,321.11340333524225,0.4613285264127471,113,9,18,21,5,60,85,28
2015-06-21,33638.95652173913,27712.956521739132,112.94347826086961,3313.2147826086957,310.9634482926057,0.41611147449423286,115,5,21,18,1,70,100,15
2015-06-28,34992.275862068964,28712.672413793105,113.9439655172414,4540.072413793103,317.812755955786,0.3998680541828718,116,6,24,11,3,72,99,17
2015-07-05,35052.13675213675,28730.17094017094,113.01538461538462,3602.034188034188,330.4787480293375,0.4714147250132799,117,8,13,14,7,75,91,26
2015-07-12,37248.25,28848.125,119.82678571428572,4409.275,324.1233753408041,0.637458744334119,112,7,19,16,3,67,88,24
2015-07-19,34410.83653846154,27113.75,116.1663461538461,3597.239423076923,316.8789523879584,0.9097746077661254,104,5,28,21,1,49,91,13
2015-07-26,35669.27450980392,29355.392156862745,114.49509803921566,3287.5313725490187,328.7698828839105,0.3567286711963898,102,6,12,23,8,53,86,16
2015-08-02,37185.340579710144,30131.8115942029,122.74420289855075,3568.867391304348,324.51184404192065,0.3484752357015156,138,10,14,20,6,88,105,33
2015-08-09,35244.91525423729,28852.542372881355,118.93728813559322,2678.9627118644066,315.744128204052,0.44316366665834,59,3,10,7,5,34,46,13
2015-08-16,36367.68292682927,29669.634146341465,117.67195121951218,3216.745121951219,333.04351799355015,0.2664053484638417,82,7,13,5,2,55,65,17
2015-08-23,35932.608695652176,28857.391304347828,114.67217391304345,3850.130434782608,329.16616545513375,0.29334297931082165,115,7,18,23,2,65,95,20
2015-08-30,34637.82203389831,28150.84745762712,118.5025423728813,3526.7499999999995,317.75276225547924,0.2839168417540243,118,3,22,24,5,64,101,17
2015-09-06,35616.27611940299,29555.597014925374,118.84925373134331,3501.9761194029848,319.40186497402203,0.24984559641352894,134,8,19,29,2,76,109,25
2015-09-13,36257.02479338843,29965.206611570247,114.81239669421483,3863.8214876033067,339.9565714344307,0.31958077179302224,121,8,6,26,6,75,102,19
2015-09-20,36344.48387096774,28316.88172043011,118.30215053763445,3485.616129032258,322.96131430473355,0.5656133139893152,93,9,12,19,7,46,81,12
2015-09-27,38681.880597014926,29145.149253731342,115.12686567164174,3632.4634328358206,346.47039141559367,0.8251622012667555,134,13,17,26,4,74,113,21
2015-10-04,41634.888059701494,33024.32835820896,130.24701492537315,4302.112686567164,330.909462081551,0.6899673086727831,134,18,13,22,3,78,108,26
2015-10-11,37486.19727891157,28448.775510204083,119.39999999999999,4184.753741496598,328.99336757694937,0.7060346335172951,147,20,20,37,1,69,126,21
2015-10-18,35893.9022556391,29068.42105263158,114.35939849624062,3758.644360902256,330.01275958200125,0.27396039294084434,133,9,20,27,2,75,113,20
2015-10-25,38142.416666666664,30902.333333333332,126.14166666666664,3897.344999999999,319.42825799044834,0.5315889372005274,60,10,9,10,2,29,47,13
2015-11-01,38512.04958677686,31113.471074380166,131.01239669421486,3599.646280991736,309.75563307986295,0.5411370904906627,121,7,18,17,8,71,93,28
2015-11-08,36556.71724137931,28967.724137931036,117.31103448275866,4311.586206896551,329.4689367488132,0.5874803731364523,145,11,26,28,3,77,115,30
2015-11-15,36554.24817518248,27491.605839416057,119.29999999999994,3588.1824817518254,326.795158715359,0.7535254920025234,137,8,16,33,4,76,115,22
2015-11-22,35352.747826086954,27034.521739130436,115.27652173913046,4171.993913043479,323.53285622971174,0.8769240130794438,115,11,17,24,5,58,98,17
2015-11-29,37104.84,29401.666666666668,122.67599999999996,3532.778666666667,325.6425312663727,0.44459201028567547,150,11,14,25,6,94,123,27
2015-12-06,36857.42957746479,28896.61971830986,119.39436619718307,3717.831690140844,327.9761211004458,0.4948343460365744,142,9,28,28,4,73,119,23
2015-12-13,39469.67213114754,28530.819672131147,121.96885245901643,4365.82131147541,337.3437994413696,0.7855657985803994,122,13,24,25,0,60,106,16
2015-12-20,38196.485714285714,30393.571428571428,118.20000000000003,3458.6792857142864,340.1388554079469,0.37851745667603737,140,14,15,27,2,82,112,28
2015-12-27,40150.60975609756,34231.95121951219,130.2865853658537,3670.7121951219515,326.2143206360332,0.458350638507814,82,7,10,22,1,42,61,21
2016-01-03,35597.88043478261,28365.978260869564,112.5369565217391,4132.313043478261,324.21821723267954,0.769649240330609,92,13,19,19,3,38,78,14
2016-01-10,37752.52380952381,33042.142857142855,118.28809523809522,3881.1345238095237,343.0211602643602,0.2715482694683643,84,7,8,14,1,54,69,15
2016-01-17,38419.31460674157,32228.539325842696,132.57078651685396,3148.9651685393255,316.69623655898766,0.3919704998364442,89,4,21,27,2,35,65,24
2016-01-24,38242.394366197186,31864.084507042255,120.26901408450702,3581.0478873239435,333.5716740622438,0.3205346863781993,71,1,14,15,2,39,59,12
2016-01-31,40103.22580645161,33088.17204301075,121.28387096774195,2637.7795698924733,342.65137753995185,0.23328003985568363,93,3,10,20,7,53,77,16
2016-02-07,36724.80434782609,31726.304347826088,118.15217391304351,3772.8130434782606,332.4505369719289,0.28717109403410207,92,5,11,13,6,57,71,21
2016-02-14,38467.23140495868,31394.132231404958,115.21239669421487,3888.1760330578513,351.29420926387246,0.5393320048419633,121,7,13,19,2,80,100,21
2016-02-21,39528.654867256635,32752.477876106193,126.13539823008855,3479.897345132743,329.6912790365136,0.37563886922633694,113,4,21,18,7,63,89,24
2016-02-28,36201.48148148148,29600.0,111.75703703703701,4265.378518518519,344.49356050628137,0.5742025342547229,135,6,18,24,4,83,121,14
2016-03-06,39793.531468531466,33699.93006993007,124.78111888111894,3538.8636363636365,335.0712552833446,0.226580176253115,143,8,17,35,3,80,111,32
2016-03-13,40261.619402985074,32691.716417910447,127.77388059701498,3656.2641791044784,338.92800965635166,0.292865637574723,134,10,16,26,4,78,102,32
2016-03-20,39404.50943396227,32842.38993710692,128.48364779874217,3224.3352201257862,329.61081785641073,0.3059043225934297,159,8,17,32,9,93,118,41
2016-03-27,37439.21052631579,30858.42105263158,120.64000000000001,3114.872631578946,334.370932405351,0.4734855295200208,95,5,23,13,5,49,76,19
2016-04-03,37305.1030927835,31435.25773195876,114.93814432989686,3050.427835051547,342.11208990836684,0.2954940456480314,97,3,14,30,2,48,82,15
2016-04-10,38690.111940298506,32306.044776119405,122.19328358208958,4268.253731343284,330.8772073246139,0.24635019296523425,134,9,23,38,2,62,106,28
2016-04-17,37602.92907801418,30892.978723404256,116.89574468085105,3280.4014184397156,342.41530016527736,0.41758701751513483,141,12,15,29,3,82,121,20
2016-04-24,39716.125,30684.10714285714,115.29017857142857,4050.2991071428582,355.4248979783503,0.5944659576170027,112,12,17,21,4,58,96,16
2016-05-01,41849.91608391608,32481.398601398603,130.06363636363642,3662.800699300699,342.0581249895007,0.6842532584257417,143,12,26,33,3,69,107,36
2016-05-08,41306.4,34920.0,134.16800000000012,3066.102999999999,331.9950487270998,0.2903750984996648,100,6,21,13,6,54,75,25
2016-05-15,40969.318181818184,32130.545454545456,127.96727272727276,3599.958181818182,334.40125563490125,0.5532062836390105,110,9,25,22,4,50,86,24
2016-05-22,42860.0,34751.42857142857,135.72857142857146,3205.027619047619,337.61080339562903,0.3621807289665512,105,10,19,19,1,56,74,31
2016-05-29,41114.26666666667,32854.26666666667,123.72466666666669,3291.051333333333,354.50486818701734,0.31996510562035274,150,12,15,38,6,79,120,30
2016-06-05,41346.42857142857,32800.680272108846,123.11972789115646,3975.472789115647,353.0200764324014,0.4863018247981343,147,14,25,25,11,72,119,28
2016-06-12,41678.566929133856,34108.89763779528,127.82677165354332,3389.7866141732284,350.26494623076655,0.39894447252459764,127,18,14,22,6,67,97,30
2016-06-19,41472.54838709677,32115.2688172043,123.26451612903229,4149.056989247312,358.6837979024568,0.7508334125909858,93,10,23,13,5,42,73,20
2016-06-26,40566.82993197279,32076.938775510203,119.74829931972783,2895.4897959183677,356.3098662355618,0.3629455121394057,147,14,32,27,7,67,125,22
2016-07-03,39533.59375,31770.3125,118.73281250000004,4151.765624999999,352.9289229754637,0.4892842724827564,128,18,15,15,7,73,105,23
2016-07-10,38226.24,29421.352,113.01360000000001,3352.8655999999996,361.96429760265715,0.7955207381472542,125,10,30,15,2,68,106,19
2016-07-17,37863.5503875969,28040.46511627907,109.28217054263568,3455.8751937984493,366.2652651932965,0.9890793277882594,129,16,26,16,4,67,110,19
2016-07-24,39155.47863247863,31090.0,117.92136752136754,3257.4615384615386,358.2629365363617,0.4532652294644372,117,17,18,21,1,60,93,24
2016-07-31,40758.01526717557,31790.83969465649,120.41450381679391,3070.7167938931298,364.31535859768036,0.4772655402765475,131,15,20,18,5,73,101,30
2016-08-07,39936.46341463415,31009.51219512195,117.69268292682926,3064.789024390244,366.97012902597913,0.5172109588280858,82,5,14,11,5,47,63,19
2016-08-14,41863.40206185567,32460.721649484534,126.72371134020614,3969.0030927835046,350.7934357002793,0.38622528536687256,97,8,7,23,4,55,80,17
2016-08-21,38953.88349514563,29752.52427184466,115.2990291262136,3484.9883495145637,359.7791207087122,0.5078422864316834,103,13,9,21,3,57,86,17
2016-08-28,40581.13274336283,32000.0,116.40619469026554,3731.7619469026554,366.4579799890787,0.3087083725897058,113,6,14,21,4,68,94,19
2016-09-04,38523.47107438016,30385.702479338845,116.38429752066114,3717.2595041322315,357.4044478606064,0.5623224565400681,121,7,19,24,10,61,99,22
2016-09-11,42930.555555555555,33430.079365079364,122.44523809523812,4085.9174603174606,369.71002171208477,0.43319255321592903,126,4,18,22,8,74,101,25
2016-09-18,41685.71428571428,33006.80672268908,118.38151260504198,3998.602521008403,375.4618501557948,0.5838424765095462,119,10,11,22,3,73,99,20
2016-09-25,39753.29285714286,30495.071428571428,113.63071428571435,3571.215714285713,367.1865645050576,0.3754762012544122,140,8,23,26,11,72,119,21
2016-10-02,41170.95238095238,31585.57823129252,119.66802721088439,3403.3095238095248,369.7254148208337,0.5323817565830735,147,14,23,14,10,86,113,34
2016-10-09,38986.065573770495,29548.27868852459,113.27295081967206,3334.2459016393445,368.82133253920745,0.48801393849117347,122,10,20,15,6,71,103,19
2016-10-16,39697.265625,29696.09375,113.24453124999997,4105.76640625,372.6566269334639,0.5680251167175733,128,16,15,19,3,75,107,21
2016-10-23,41570.0,32926.230769230766,120.78538461538464,3108.616153846154,365.84455450733583,0.30603425323868383,130,9,11,27,11,72,101,29
2016-10-30,43984.65467625899,33785.611510791365,125.10503597122309,3264.923741007194,373.8507385393319,0.4192625095712507,139,7,18,23,6,85,112,27
2016-11-06,41554.22619047619,31573.690476190477,118.99940476190481,3657.367857142858,374.85634185071945,0.4136158923061838,168,7,25,27,6,103,142,26
2016-11-13,42776.87022900763,31847.885496183208,117.1847328244275,4025.9236641221364,388.9205777500184,0.39996773203093466,131,8,16,21,8,78,108,23
2016-11-20,42869.140625,32424.140625,119.01875000000004,3670.85,387.07375694180587,0.6167111030724174,128,10,22,16,2,78,104,24
2016-11-27,43701.39751552795,32529.50310559006,119.99627329192545,3199.190062111801,381.1819569877334,0.454039666767235,161,14,22,28,6,91,135,26
2016-12-04,41054.117647058825,30497.404411764706,111.6654411764706,3548.4294117647064,382.726484051451,0.5909963116291158,136,6,23,31,4,72,121,15
2016-12-11,45980.72,34841.76,134.1504,3126.9368000000004,370.8979622858215,0.45265417593350993,125,13,19,15,4,74,93,32
2016-12-18,45464.86607142857,35528.75,124.66964285714279,3425.1937499999995,376.67039952933953,0.7475339289582441,112,19,13,24,7,49,83,29
2016-12-25,44531.65789473684,36211.666666666664,121.69473684210526,4850.380701754386,389.9773767560811,0.35360570443274325,114,12,12,17,3,70,95,19
2017-01-01,46330.25242718447,37196.69902912621,127.60485436893207,3256.4058252427185,385.2525145293977,0.7665267265536307,103,10,17,18,4,54,79,24
2017-01-08,45088.40579710145,35953.333333333336,122.45217391304347,3205.137681159421,382.74495389473464,0.47817071354384666,69,4,10,13,3,39,54,15
2017-01-15,43891.875,33711.458333333336,115.89999999999999,4190.373958333333,393.1605845592519,0.4390429256764552,96,9,12,16,2,57,87,9
2017-01-22,43743.80530973451,33178.23008849558,121.30088495575222,3394.4663716814157,386.63803960072573,0.45367136815627346,113,9,17,15,7,65,97,16
2017-01-29,42593.3734939759,35359.39759036145,117.75301204819274,4056.7963855421676,398.368395759381,0.27669869331071256,83,4,12,10,3,54,73,10
2017-02-05,44576.22641509434,34495.660377358494,118.64811320754718,3173.180188679245,398.46616759482185,0.4706452532069058,106,11,22,13,3,57,82,24
2017-02-12,42567.36842105263,33746.63157894737,113.62210526315786,3673.146315789474,401.7823113775986,0.34866359449179085,95,5,11,17,5,57,82,13
2017-02-19,42606.88679245283,32287.45283018868,107.26320754716983,4286.391509433963,414.2583537348608,0.4643474773782003,106,6,20,14,3,63,96,10
2017-02-26,45062.765957446805,36150.63829787234,120.05531914893622,3427.4170212765953,401.19686719636235,0.27531896150060686,94,8,16,18,5,47,75,19
2017-03-05,44286.666666666664,34343.7037037037,114.66222222222223,4579.925185185185,409.92852129076186,0.39648875962496966,135,10,17,30,6,72,113,22
2017-03-12,44703.66972477064,34320.45871559633,119.93486238532115,3301.584403669725,403.8806066322165,0.5605964961915337,109,5,13,19,6,66,86,23
2017-03-19,46066.385542168675,34801.50602409639,116.57771084337355,3268.256626506024,425.5438296681146,0.7367118870640269,166,6,22,37,5,96,140,26
2017-03-26,44949.41780821918,34487.94520547945,115.0191780821918,3141.7787671232877,412.21804740450204,0.4608099730466737,146,7,25,23,7,84,119,27
2017-04-02,46470.454545454544,35791.28787878788,124.09772727272731,3692.6500000000005,410.5645557763184,0.47334024736851465,132,14,13,22,3,80,101,31
